fc_prime,arm,eccentricity,fpe,area,Axial,Moment,Shear,Pass1,Pass2,Pass3,ComRatio
60,325,0.8,50,750,4232.33,54.61,92.769958,0.27408,0.037921,0.060971,0.02336
50,325,1,100,2000,3868.19,138.65,127.85859,2.189425,0.292462,0.101664,0.064614
50,300,0.6,500,1500,2919.22,225.97,131.9731,4.468124,0.850013,0.2156,0.167446
30,275,0.8,500,750,1464.57,122.49,76.197109,5.425567,1.059634,0.150107,0.168473
60,225,0.4,200,1250,2144.58,53.38,81.163288,1.004282,0.312538,0.171003,0.104648
28,225,0.6,500,1250,944.47,118.36,72.136386,8.838218,2.249822,0.373233,0.433667
28,300,0.8,50,250,1662.59,18.47,45.117101,0.156901,0.03177,0.057543,0.021463
28,275,0.2,400,500,1382.53,38.62,59.644438,-0.306169,0.234395,0.214244,0.10371
28,225,0.8,400,1250,1009.47,114.55,72.136386,11.200378,2.260209,0.152813,0.360152
30,200,0.8,1000,250,686.17,66.83,39.489412,6.849043,1.334063,0.283595,0.200493
30,225,0.4,500,1250,1007.29,96.26,74.677092,3.551228,1.562748,0.541422,0.405161
70,375,0.6,100,250,6347.07,42.64,79.91095,0.080359,0.012932,0.028883,0.01071
40,200,0.8,1200,1250,594.23,271.35,73.189447,35.590446,6.00345,0.10552,0.849932
28,225,0.1,200,1500,1191.47,35.74,71.126522,-1.952674,0.389353,0.476608,0.250402
30,200,0.8,400,1500,894.17,113.81,66.345046,16.438281,3.201813,0.119746,0.5079
70,375,0.6,1200,750,6048.07,381.69,154.129003,2.898062,0.465927,0.150037,0.080546
40,250,0.6,200,1250,1821.9,69.18,80.416277,2.397105,0.510195,0.160137,0.124081
70,200,0.2,200,1250,1982.4,37.2,75.297853,-0.489536,0.223115,0.216328,0.113194
70,200,0.4,800,750,1644.4,108.24,81.020052,2.804121,0.814403,0.41886,0.208015
30,325,1,50,750,2223.41,46.11,73.979695,0.529765,0.091371,0.087558,0.035063
30,275,0.8,1000,750,1269.57,256.74,88.349561,10.851438,2.119301,0.354228,0.304467
28,350,0.8,800,2000,1974.23,633.21,151.403508,14.759086,2.990385,0.341624,0.427424
28,325,0.8,400,250,1900.99,54.55,53.485016,1.070344,0.216741,0.077784,0.044468
40,350,0.2,200,2000,3533.48,103.49,138.473502,-0.304469,0.201702,0.192102,0.102167
30,325,0.6,1000,250,1956.91,106.54,61.374609,1.637799,0.40224,0.170833,0.081219
28,250,0.8,500,250,1106.33,43.83,41.539548,2.266476,0.457813,0.109406,0.079424
28,250,0.1,500,250,1106.33,21.53,41.539548,-0.652892,0.130888,0.192819,0.079424
50,325,0.6,100,1250,3673.19,73.02,107.247665,0.634217,0.120664,0.084115,0.044974
40,300,0.1,200,250,2324.98,17.65,52.429525,-0.149711,0.025287,0.056619,0.027097
40,375,0.4,0,750,3823.75,33.6,94.292361,-0.000195,-1.90E-05,0.04536,0.019405
28,300,0.4,1200,1000,1279.09,275.4,103.12368,4.016905,1.804272,0.725915,0.425558
40,325,0.8,200,1000,2886.55,96.32,96.575758,1.791253,0.303459,0.082305,0.064014
70,300,0.8,1200,2000,3353.71,859.63,201.933942,19.087626,2.442398,0.350679,0.3392
40,275,0.4,100,1250,2225.76,44.77,83.037735,0.415217,0.156656,0.126934,0.069752
50,325,0.4,500,250,3361.19,60.88,65.054295,0.267167,0.089604,0.085545,0.033768
40,300,0.4,0,500,2428.98,17.49,63.22224,-0.000242,-2.30E-05,0.046348,0.019853
50,375,0.8,400,500,4539.19,135.1,97.732509,1.201626,0.182318,0.075061,0.038897
28,300,0.1,1200,500,1435.09,102.77,83.13528,-2.144082,0.433854,0.557751,0.211794
28,350,0.4,100,250,2247.23,21.5,54.609452,0.06147,0.027554,0.046219,0.021901
70,350,0.6,200,500,5559.58,77.36,95.957127,0.369618,0.059435,0.055081,0.024657
50,225,0.2,50,250,1641.98,8.13,39.037265,-0.022528,0.012285,0.042454,0.021752
40,250,0.4,1200,750,1327.9,183.37,90.140411,3.605718,1.366001,0.60551,0.324461
60,350,0.6,50,1750,5176.71,86.85,135.841501,0.349308,0.060671,0.077464,0.035158
50,375,0.6,50,1250,4844.69,74.5,123.241043,0.237965,0.045285,0.066415,0.029051
70,250,0.2,500,1000,2785.32,87.78,99.875549,-0.595976,0.284193,0.260295,0.120446
60,400,0.2,150,2000,6611.08,118.65,175.115543,-0.140407,0.077044,0.095399,0.048836
28,325,0.6,400,1000,1978.99,130.17,95.758866,2.712612,0.689573,0.173132,0.141679
60,325,0.1,400,1000,4121.83,87.75,118.249217,-0.827484,0.114738,0.166172,0.072646
30,325,0.1,100,1000,2268.91,31.28,84.067856,-0.292754,0.057348,0.109007,0.055842
40,350,0.2,1000,250,3065.48,80.54,71.486751,-0.190372,0.126056,0.146432,0.054012
70,200,0.2,1200,750,1488.4,115.33,89.091519,-1.761626,0.803262,0.682823,0.295346
40,225,0.8,400,250,1282.39,33.37,40.216808,1.873926,0.316405,0.087552,0.06027
50,200,0.2,1000,1750,866.28,127.4,89.098902,-4.052667,2.186681,1.159127,0.802386
30,375,1,500,750,2731.32,214.1,102.545296,3.973344,0.686562,0.08301,0.094233
30,375,0.4,1000,1750,2328.32,524.68,168.449908,3.640458,1.568903,0.66722,0.374888
40,250,0.2,1000,750,1405.9,123.83,90.140411,-1.182459,0.74602,0.647219,0.280258
28,225,1,100,1500,1269.47,61.21,64.376522,4.59881,0.816141,0.190804,0.16273
30,275,0.6,150,1750,1835.07,83.62,90.494522,2.402494,0.590204,0.201471,0.151547
30,200,1,400,1000,842.17,95.79,59.857901,15.010355,2.568374,0.011415,0.342691
70,375,1,800,1250,6152.07,635.77,179.72208,6.936683,0.78466,0.144859,0.101602
70,400,0.2,50,1500,7595.93,72.92,157.954705,-0.032602,0.016502,0.0479,0.024854
60,325,0.1,100,250,4082.83,21.91,64.278049,-0.051889,0.007158,0.033168,0.016874
40,350,0.8,50,1250,3474.98,70.58,105.815895,0.482156,0.081749,0.085568,0.036711
70,375,0.4,500,1000,6334.07,204.03,147.5649,0.68082,0.192103,0.123445,0.059093
70,400,0.4,1200,1500,6698.93,643.34,235.579705,2.156719,0.607543,0.300866,0.14136
30,300,0.8,150,500,1821.73,40.62,60.816218,0.91088,0.178062,0.07418,0.04514
60,400,1,500,250,6156.08,129.88,86.432771,0.822304,0.100561,0.051928,0.019496
50,350,0.4,150,250,3955.34,37.17,66.575573,0.069093,0.023153,0.045362,0.019018
60,375,0.2,0,500,5540.63,32.08,94.292361,-0.000159,-1.20E-05,0.028872,0.015179
50,400,0.8,1000,750,4963.23,445.54,143.423019,3.958096,0.600872,0.162612,0.093616
30,325,0.1,200,1000,2216.91,44.2,88.567856,-0.585249,0.114724,0.167084,0.081907
40,250,1,100,1750,2016.9,83.9,85.250549,3.631902,0.540206,0.146464,0.110499
70,225,0.1,0,1250,2588.67,14.67,73.599578,-0.000242,-1.70E-05,0.053019,0.032586
40,200,0.8,500,500,1010.23,60.37,50.410229,5.931443,1.000547,0.154363,0.161642
40,325,1,800,1250,2548.55,477.59,139.338125,12.240155,1.827971,0.18684,0.222657
50,250,0.1,1200,750,1718.37,124.32,102.595875,-3.516171,0.527874,0.664449,0.26025
40,400,0.1,800,750,4017.39,173.05,128.811412,-0.991067,0.169529,0.257477,0.094538
30,375,0.1,1000,2000,2276.32,357.35,173.621836,-4.35524,0.858668,0.974364,0.42501
50,225,0.8,800,250,1544.48,70.56,47.474765,3.352467,0.506273,0.159391,0.083578
50,325,0.6,400,1250,3478.19,174.16,124.122665,2.537467,0.482705,0.140235,0.102704
28,225,0.8,200,1500,1191.47,79.24,71.126522,6.720074,1.356108,0.18664,0.250402
70,400,0.4,1000,1750,6802.93,668.84,241.480168,2.096806,0.590667,0.320032,0.147073
40,275,0.6,400,1500,2056.76,155.21,109.263306,4.756044,1.01181,0.221562,0.204828
60,250,1,500,1250,2407.84,214.02,107.300622,10.591448,1.286252,0.086253,0.169379
70,350,0.8,500,1750,5546.58,394.96,178.233851,5.104716,0.654142,0.120971,0.106774
70,275,0.8,0,500,3482.33,28.51,68.735077,-0.000199,-1.40E-05,0.056154,0.017265
60,200,0.6,1000,1500,1164.34,270.19,94.713372,18.315952,3.188837,0.641273,0.574677
60,275,0.6,0,250,2929.14,18.34,51.822635,-0.000215,-1.70E-05,0.042148,0.015015
30,225,1,500,1500,1020.29,195.15,78.154029,22.21585,3.808816,-0.044698,0.484985
40,300,0.8,800,500,2220.98,174.23,81.22224,4.208223,0.712347,0.184305,0.111438
70,275,0.2,1200,1000,3014.33,222.91,140.60077,-1.160835,0.562619,0.496786,0.202893
60,325,1,0,1250,4407.83,61.41,107.990196,-0.000183,-1.40E-05,0.085152,0.023016
40,375,0.1,50,250,3661.25,20.56,65.941172,-0.023767,0.004007,0.029314,0.016147
28,400,0.4,150,2000,3334.77,124.57,138.857999,0.568163,0.253122,0.152896,0.091869
30,375,0.4,50,750,2906.82,37.34,87.357796,0.07779,0.033595,0.061276,0.029051
28,350,0.2,1200,1500,1714.23,346.32,141.622303,-1.636724,1.296751,0.951346,0.463796
70,300,0.6,100,1250,4302.71,71.3,109.02707,0.629223,0.101181,0.076594,0.039522
30,350,0.6,1000,500,2234.11,208.53,91.453867,2.823971,0.69351,0.24739,0.130962
60,350,0.6,0,750,4910.21,44.53,99.448684,-0.00017,-1.30E-05,0.049361,0.017661
50,400,0.1,200,1250,5379.23,81.46,141.281742,-0.369444,0.056501,0.094144,0.046193
40,325,1,1200,1250,2288.55,681.5,148.87874,18.360344,2.741967,0.207704,0.315328
30,375,0.4,0,500,2848.32,24.14,74.839897,-0.000225,-2.50E-05,0.043457,0.018483
60,400,0.6,1200,2000,5519.08,1006.32,269.615543,7.334373,1.273711,0.350537,0.219189
60,200,0.6,1000,750,1320.34,159.06,81.375675,9.15783,1.594408,0.464911,0.295346
30,200,1,400,1500,894.17,133.55,66.345046,22.515739,3.852584,-0.104917,0.5079
40,400,0.1,400,500,4147.39,69.04,97.940461,-0.330478,0.056498,0.098446,0.041669
40,325,0.8,1200,500,2522.55,253.03,96.508925,5.374209,0.910418,0.172163,0.126712
30,225,0.8,800,1250,812.29,232.35,74.677092,21.641567,4.219097,0.312625,0.613141
28,275,0.6,500,750,1369.53,102.67,74.848409,3.552731,0.903389,0.225717,0.177958
40,200,0.2,200,1250,1244.23,33.33,64.398608,-0.647595,0.39045,0.343629,0.189282
60,350,0.1,500,1250,4741.21,141.56,146.034453,-1.109449,0.15428,0.216566,0.090714
28,300,0.4,100,500,1721.09,23.8,58.38528,0.167094,0.075147,0.076911,0.039522
70,200,0.4,200,1000,1930.4,39.17,68.45676,0.934527,0.271455,0.155573,0.093454
50,400,0.1,500,1250,5184.23,164.85,158.156742,-0.923365,0.141275,0.200873,0.084121
28,375,0.4,50,750,2727.33,36.28,85.410065,0.08052,0.035995,0.063609,0.030239
28,350,0.8,150,500,2299.23,50.94,70.761187,0.691595,0.140147,0.066518,0.038074
70,300,0.2,100,1750,4432.71,60.15,123.549753,-0.140316,0.068817,0.09804,0.050409
40,250,0.2,200,500,1665.9,22.07,55.462148,-0.157911,0.099446,0.111872,0.056485
30,350,0.1,400,1250,2468.11,96.72,116.084795,-1.255248,0.246842,0.309874,0.142255
50,350,0.1,50,250,3968.34,20.68,65.450573,-0.02449,0.003687,0.028946,0.015659
60,400,1,800,1500,5987.08,780.5,200.837465,7.895406,0.965489,0.153165,0.122463
30,300,0.8,500,1500,1782.73,246.35,116.594571,9.111319,1.780894,0.177008,0.271474
60,350,0.8,150,750,4851.71,87.22,104.511184,0.708759,0.09811,0.058538,0.030134
50,375,0.8,200,1000,4695.19,126.46,120.795956,1.201626,0.182318,0.065732,0.04323
40,375,0.4,1000,2000,3173.75,620.32,203.851884,3.603146,1.344777,0.599819,0.323216
50,350,0.2,0,250,3974.84,20.42,64.888073,-0.000187,-1.60E-05,0.027168,0.014048
60,225,0.1,800,250,1858.58,36.21,49.885539,-0.889374,0.121125,0.200485,0.072096
40,375,0.8,500,1750,3680.75,392.09,164.4399,5.878286,0.997115,0.141907,0.156113
70,225,0.6,200,1500,2510.67,77.03,91.711223,2.682969,0.431957,0.144718,0.107363
40,200,0.6,200,250,1036.23,14.22,33.331494,0.7474,0.15941,0.079165,0.047578
28,250,0.4,100,2000,1613.33,54.07,80.829097,0.957433,0.433621,0.279739,0.173139
30,350,0.1,150,1750,2747.61,64.6,116.504775,-0.659119,0.12958,0.19333,0.097573
30,275,0.6,50,1750,1926.07,50.41,82.619522,0.800629,0.196713,0.170729,0.088242
50,250,0.2,100,1250,2277.37,32.78,80.132113,-0.176486,0.099451,0.130966,0.068142
30,325,0.6,100,750,2203.91,43.81,75.667195,0.491158,0.120652,0.084117,0.044974
28,200,0.2,500,250,701.96,17.84,33.222383,-0.387226,0.278869,0.260623,0.119446
28,200,0.2,50,2000,1260.96,23.61,59.694767,-0.309867,0.223086,0.328963,0.193009
40,375,0.8,1000,1250,3329.75,614.68,168.045956,8.397636,1.424458,0.276342,0.204627
30,325,0.2,50,1750,2509.41,41.93,99.822427,-0.090341,0.068294,0.12314,0.066428
60,300,0.8,150,1000,3643.47,81.23,97.932249,1.288376,0.178077,0.074152,0.04514
50,225,1,50,500,1713.48,22.8,49.600167,0.573334,0.076153,0.081553,0.031759
70,200,0.4,500,1000,1774.4,82.2,81.95676,2.336723,0.678666,0.307773,0.18371
70,200,0.4,500,1500,1800.4,113.81,101.811,3.505219,1.018008,0.412685,0.269607
28,375,0.8,0,250,2590.83,26.07,58.049984,-0.000233,-2.60E-05,0.050282,0.015452
70,250,0.6,100,1500,3123.32,61.44,95.322893,1.087137,0.174918,0.107274,0.06048
40,250,0.6,800,250,1535.9,66.65,49.448684,1.917626,0.408151,0.180094,0.08409
30,275,0.2,50,1500,1854.57,29.34,78.116174,-0.111111,0.082018,0.14327,0.077329
30,225,0.2,1200,500,786.29,81.89,60.072417,-1.37865,0.984634,0.795296,0.360152
50,375,0.2,0,1250,4877.19,38.09,120.428543,-0.000174,-1.50E-05,0.041136,0.021818
28,200,0.1,500,250,701.96,15.48,33.222383,-1.042513,0.206239,0.281779,0.119446
50,375,0.8,200,1500,4799.19,170.38,141.474424,1.802525,0.273485,0.077744,0.05851
28,375,0.1,400,1250,2642.83,105.05,121.764077,-1.127199,0.22998,0.291298,0.133326
40,300,0.8,100,250,2337.98,26.29,51.304525,0.262787,0.0445,0.052331,0.021463
28,250,0.2,50,500,1236.33,11.23,46.374495,-0.047444,0.035487,0.077494,0.040234
28,350,0.4,500,500,2208.23,85.84,78.636187,0.616941,0.275795,0.15528,0.079849
50,250,0.6,100,1750,2407.37,64.73,91.225283,1.500748,0.285703,0.149648,0.091136
40,400,1,800,500,4043.39,298.26,106.940461,3.223164,0.482733,0.118896,0.066845
60,200,0.8,500,750,1515.34,90.55,68.189417,7.26465,1.000558,0.154325,0.161642
30,200,0.4,800,1750,556.17,0.85,69.050681,9.995073,4.43403,-0.750117,0
50,325,0.4,500,1000,3400.19,149.86,116.838125,1.069269,0.358468,0.186321,0.099958
30,275,1,1000,1500,1113.57,525.82,103.768626,29.676384,5.104521,0.158592,0.597783
28,375,0.6,800,1000,2408.83,329.65,128.148606,4.073074,1.03539,0.314851,0.190901
60,225,0.4,200,250,1936.58,17.09,43.135539,0.200647,0.062492,0.06125,0.030541
70,275,0.1,150,250,3384.83,18.59,56.242567,-0.101715,0.012929,0.041675,0.02032
50,400,0.1,400,1500,5275.23,153.16,165.179345,-0.886437,0.135623,0.188311,0.083399
50,200,0.6,1000,750,1074.28,154.04,73.339763,10.031902,1.913289,0.52163,0.350221
40,375,0.2,0,500,3745.75,23.68,82.371965,-0.000195,-1.90E-05,0.031972,0.016858
30,275,0.8,1200,500,1269.57,205.08,78.822635,8.68109,1.695435,0.281953,0.23807
70,225,0.2,500,1750,2289.67,116.9,121.710035,-1.316091,0.615404,0.487938,0.246485
60,350,0.8,50,1750,5176.71,101.21,135.841501,0.551219,0.076305,0.082518,0.035158
30,375,0.8,1200,500,2536.32,291.2,101.839897,4.654327,0.91164,0.169946,0.125803
50,275,0.1,800,1000,2271.95,130.75,113.412735,-2.562695,0.386563,0.511487,0.202893
40,225,0.4,0,1500,1724.39,19.59,64.901748,-0.00032,-3.00E-05,0.123894,0.055182
60,250,0.8,1000,1500,2030.84,453.24,131.841624,18.582176,2.56395,0.389641,0.36931
60,400,0.2,150,750,6318.58,64.9,121.607473,-0.052746,0.028884,0.050888,0.025758
28,350,0.2,400,2000,2390.23,159.92,142.968904,-0.727572,0.576318,0.43708,0.235541
60,375,0.4,1000,1250,5124.63,452.27,184.224424,1.838662,0.560319,0.308025,0.140886
30,350,0.4,50,1250,2695.61,46,96.397295,0.148825,0.064332,0.09064,0.045098
30,375,0.6,50,1500,3121.32,70.04,111.312809,0.368699,0.090574,0.097989,0.046539
50,375,1,500,1000,4539.19,300.23,134.295956,4.103709,0.549254,0.082344,0.077817
28,300,0.8,800,1250,1461.09,350.16,108.584955,12.574905,2.544146,0.334956,0.368572
70,325,0.1,500,1750,4778.46,169.44,166.552203,-1.675645,0.215148,0.284809,0.122993
40,350,0.4,400,750,3195.48,103.23,100.376428,0.619445,0.231671,0.130801,0.070684
50,275,0.1,1000,1500,2063.95,211.52,136.994547,-4.804846,0.724823,0.866291,0.363698
40,275,0.6,1000,250,1848.76,89.69,56.521242,1.981531,0.421573,0.17855,0.084707
50,250,0.6,1000,1250,1692.37,315.53,114.261255,10.721214,2.040867,0.528784,0.36931
60,375,0.6,100,500,5514.63,62.56,96.542361,0.173753,0.030187,0.046942,0.019875
50,250,0.8,50,500,2095.37,24.25,56.02231,0.339008,0.051258,0.069217,0.027882
60,350,1,1200,1500,4208.21,908.31,206.297491,15.496291,1.891555,0.173088,0.217652
30,350,1,1200,500,2182.11,310.84,95.953867,7.304865,1.261019,0.133292,0.144145
70,375,1,1000,2000,5866.07,1149.02,247.5719,13.873512,1.56933,0.195221,0.188949
30,400,0.1,50,500,3214.54,24.4,81.932771,-0.047886,0.009396,0.039773,0.021916
28,250,0.8,500,2000,1197.33,237.29,94.091416,18.13423,3.662773,0.130575,0.555635
50,350,0.6,50,1250,4254.34,65.75,113.769544,0.273267,0.051999,0.07134,0.031758
40,375,0.6,50,500,3732.75,42.3,83.496965,0.106304,0.022631,0.050086,0.020511
40,200,0.2,400,1000,1088.23,45.75,67.338797,-1.035937,0.624741,0.481363,0.259818
50,375,0.8,100,1000,4747.19,93.43,116.295956,0.600726,0.091152,0.065478,0.031456
70,375,1,400,750,6360.07,224.93,127.129003,2.080902,0.235391,0.069837,0.040788
30,400,0.2,100,1250,3396.54,57.88,115.298019,-0.082859,0.06419,0.09201,0.047767
30,250,0.2,150,1000,1405.42,30.12,65.087097,-0.273344,0.19891,0.205433,0.109598
28,225,0.6,200,1250,1139.47,57.25,65.478633,3.535058,0.899903,0.238795,0.211659
40,375,1,1000,750,3433.75,455.21,128.042361,6.882227,1.029861,0.160955,0.12768
30,375,0.2,500,250,2705.32,50.26,65.025466,-0.095001,0.07311,0.09767,0.039365
28,325,0.8,400,1750,2056.99,245.89,125.204964,7.494019,1.517368,0.140431,0.240535
60,300,0.1,400,1750,3591.47,117.99,141.381096,-1.708769,0.236212,0.300292,0.137316
28,250,0.4,150,1500,1444.33,52.71,75.386065,1.077155,0.487828,0.261379,0.169379
50,225,0.6,200,500,1674.48,29.99,52.975167,1.057987,0.201564,0.089366,0.056302
30,275,0.4,400,500,1477.57,49.66,60.822635,0.767306,0.33422,0.169818,0.097453
50,300,0.1,150,750,3016.72,31.54,83.022226,-0.301017,0.04554,0.084579,0.042152
70,300,0.4,400,1750,4159.71,180,147.174753,1.48189,0.420991,0.198675,0.118785
60,200,0.4,100,250,1541.34,10.33,36.704429,0.12592,0.039568,0.055412,0.026705
30,375,0.6,500,500,2718.32,117.3,86.089897,1.229522,0.301972,0.117548,0.066891
28,200,1,1000,1000,480.96,226.7,57.836702,38.843604,6.879645,-0.13427,0.819076
30,250,0.2,200,2000,1587.42,61.73,91.500136,-0.728362,0.530486,0.433819,0.252313
28,275,0.1,1000,250,1278.53,47.38,51.446517,-1.070387,0.215691,0.317548,0.116434
60,250,0.6,0,1750,2888.84,34.72,88.572893,-0.000236,-1.80E-05,0.106431,0.038831
40,400,0.8,150,1750,4504.89,170.87,146.850311,1.548731,0.26287,0.087733,0.060793
40,200,0.2,500,1000,1036.23,56.15,69.379636,-1.294832,0.780934,0.59233,0.311391
60,275,1,1000,750,2695.14,325.6,108.491174,10.492074,1.276122,0.183685,0.158107
70,325,0.4,800,750,4609.46,213.34,122.884927,1.08447,0.30726,0.199522,0.083999
70,275,0.8,100,1750,3781.33,92.68,112.235088,1.657431,0.211919,0.099972,0.058488
40,400,1,400,1500,4251.39,346.87,155.274341,4.834837,0.724108,0.066703,0.101009
50,250,0.6,200,1000,2160.37,59.85,78.166277,1.715177,0.326521,0.119064,0.083412
28,400,0.6,150,2000,3334.77,150.83,138.857999,1.341861,0.341151,0.133636,0.091869
60,250,0.4,800,1500,2186.84,247.52,131.841624,3.925487,1.214229,0.547503,0.300503
28,275,1,400,250,1356.53,47.12,44.696517,2.04757,0.364576,0.070752,0.057916
50,325,0.4,0,500,3504.19,24.33,74.87622,-0.000201,-1.70E-05,0.040491,0.017164
28,275,1,200,1750,1694.53,134.39,92.643171,7.167282,1.276103,0.097262,0.197104
28,325,0.2,200,1750,2238.99,78.44,109.454964,-0.373245,0.292779,0.262433,0.142619
40,300,0.2,800,1250,2142.98,195.19,130.805782,-1.059541,0.688281,0.586874,0.259372
28,250,1,0,1750,1639.33,37.9,68.702059,-0.000345,-3.90E-05,0.248953,0.069962
50,400,1,50,1500,5548.23,123.95,141.554345,0.540408,0.072399,0.078281,0.030161
50,300,0.1,800,1500,2685.22,200.75,152.2231,-3.208753,0.485935,0.614517,0.25135
40,400,0.6,1200,500,3939.39,270.59,115.940461,2.245547,0.477629,0.152572,0.082683
70,225,0.2,50,1000,2484.67,20.38,70.573796,-0.075433,0.03515,0.077396,0.040124
30,400,0.8,500,1500,3149.54,357.94,150.294973,5.109882,1.001453,0.141304,0.156639
50,400,0.6,800,1250,4989.23,480.14,175.031742,3.347573,0.636847,0.229328,0.122463
70,325,0.2,1000,500,4583.46,144.83,106.263199,-0.337157,0.167307,0.188905,0.07138
28,300,0.2,400,500,1643.09,43.83,65.13528,-0.253511,0.196626,0.185831,0.08901
30,375,0.6,800,1000,2588.32,333.63,130.292361,3.934966,0.966364,0.301023,0.179223
50,400,1,500,1750,5210.23,511.25,184.840072,6.306507,0.844799,0.082611,0.113099
50,225,0.4,400,2000,1778.48,126.6,108.927661,3.521064,1.200197,0.432942,0.322232
28,250,0.6,800,2000,885.33,278.2,94.091416,18.338429,4.664849,0.383191,0.842285
40,200,0.6,150,500,1101.23,20.56,42.535229,1.121278,0.239131,0.111783,0.070125
30,350,0.4,150,250,2396.61,25.68,56.41622,0.089198,0.038589,0.050135,0.02395
50,225,0.4,500,1500,1648.48,124.96,101.891418,3.30098,1.125183,0.437614,0.29413
40,250,1,500,750,1600.9,130.49,75.212097,7.782977,1.157616,0.087189,0.154432
50,400,0.2,800,750,5041.23,210.33,136.673019,-0.307454,0.184919,0.204987,0.077822
60,225,0.6,400,1000,1988.58,91.25,82.901748,3.864004,0.67194,0.176816,0.141607
50,275,0.1,500,250,2388.95,30.97,54.391967,-0.40062,0.060384,0.108991,0.042852
60,325,0.6,100,250,4082.83,36.69,64.278049,0.115645,0.020099,0.044648,0.016874
50,225,0.4,150,500,1687.48,21.53,51.850167,0.32984,0.112497,0.089476,0.048089
40,375,0.8,800,2000,3381.75,739.71,202.757344,10.749029,1.823312,0.290174,0.262669
60,225,0.4,0,750,2118.58,14.48,58.967151,-0.000261,-2.00E-05,0.061055,0.026306
60,225,0.8,150,1500,2235.58,74.21,84.418955,3.442948,0.474633,0.127633,0.102828
70,275,1,500,2000,3430.33,369.19,154.110134,12.951766,1.45843,0.08203,0.189418
50,375,0.8,1200,250,4409.19,153.95,83.927039,1.802525,0.273485,0.060005,0.037515
70,350,1,200,1500,5767.58,191.21,145.404001,2.390998,0.270213,0.062565,0.050382
28,225,0.1,200,250,931.47,9.04,33.963097,-0.325764,0.064857,0.107312,0.051857
70,200,0.2,0,250,1800.4,6.34,37.455412,-0.000271,-1.90E-05,0.032727,0.017089
30,200,1,50,500,881.17,16.07,36.704429,0.93776,0.160482,0.122142,0.054057
30,225,0.8,0,250,1020.29,8.22,32.450874,-0.00037,-4.00E-05,0.069331,0.021422
